epoch,loss_train_norm,loss_val_norm,mae_train_real,mae_val_real
1,0.6955084800720215,0.6799280643463135,0.011565522937619782,0.011360374914057725
2,0.6910383105278015,0.6794289350509644,0.011556486423416104,0.011352606328247864
3,0.6908389329910278,0.6794072985649109,0.011555841538337488,0.011352253420403628
4,0.6908103227615356,0.6793964505195618,0.01155546796753438,0.011352094885760427
5,0.6907925009727478,0.6793914437294006,0.011554842065692964,0.011352007939791965
6,0.6907747983932495,0.6793721914291382,0.011554507844149948,0.01135173585229984
7,0.6907519102096558,0.6793570518493652,0.01155348143102131,0.011351525150060974
8,0.6907084584236145,0.679391622543335,0.011552147342631386,0.011352154051367419
9,0.6906455159187317,0.6793959736824036,0.011550234446515519,0.011352192329692156
10,0.6905156373977661,0.6794434189796448,0.011547210675825228,0.01135301152850779
11,0.6903771758079529,0.6796055436134338,0.011543747458530611,0.011355723359929208
12,0.6901534795761108,0.6794501543045044,0.011539460736228316,0.011353770596402458
13,0.6898669600486755,0.6795662641525269,0.011535259966382397,0.011355601936372266
14,0.6896058320999146,0.6794125437736511,0.011530230648332833,0.011353385389864822
15,0.6893179416656494,0.6794037818908691,0.011527559700945602,0.01135339631973462
16,0.6890385150909424,0.679840087890625,0.011522837655056578,0.01136081965865798
17,0.6887375116348267,0.6802908778190613,0.011517893903244756,0.011368224344846405
18,0.688460111618042,0.6802181005477905,0.011511512831943847,0.011366418134801411
19,0.6881675124168396,0.6803630590438843,0.011508136974102965,0.011368566756698466
20,0.6879004240036011,0.6801499128341675,0.011502354179463135,0.011365411725062323
21,0.6876921057701111,0.6806609034538269,0.01150128012725434,0.011373806169168292
22,0.687497079372406,0.6805709004402161,0.0114953868837834,0.011372544323740805
23,0.6872148513793945,0.6806316375732422,0.011497033021384188,0.011373025937818982
24,0.6870171427726746,0.6806835532188416,0.01149540995068495,0.011374063799187385
25,0.6867341995239258,0.6808621883392334,0.01149141848284419,0.011376656997941246
26,0.686515212059021,0.6809279918670654,0.011487031578524506,0.011377349099832458
27,0.686234712600708,0.6811060905456543,0.011482120449213307,0.011380533595082683
28,0.686119794845581,0.6812461018562317,0.011479019644878068,0.011382775468546167
29,0.6858603358268738,0.681612491607666,0.01147944112364776,0.011388287954056955
30,0.6855895519256592,0.6814289689064026,0.011474631985162935,0.011385600919786224
31,0.6854183673858643,0.6818130016326904,0.011473427833410819,0.01139164966989602
32,0.6852495074272156,0.6817054152488708,0.011469745589808537,0.01139015898715794
33,0.6850448250770569,0.6818208694458008,0.011468538730310295,0.011392531712477316
34,0.6848936080932617,0.6820213794708252,0.011464778998650286,0.01139572927277524
35,0.6849798560142517,0.6820744276046753,0.011463624523227228,0.011396042607420966
36,0.6847922205924988,0.6823276281356812,0.01146134069008362,0.01139978488971094
37,0.6845736503601074,0.68233722448349,0.011460989332516474,0.011400728781163274
38,0.6843743920326233,0.6824022531509399,0.011457923587081248,0.011401793861431968
39,0.6842670440673828,0.682498574256897,0.011452803661949767,0.011403664507234797
40,0.6840317249298096,0.6824458241462708,0.011450866023311714,0.011402728166106343
41,0.6840105056762695,0.6824015974998474,0.011447973366955678,0.011402491610921873
42,0.6838281154632568,0.6827235817909241,0.011443724247432032,0.011407698723124296
43,0.6836190819740295,0.6828503012657166,0.01144061357571126,0.011410396622346029
44,0.6834326982498169,0.6827195286750793,0.011437484871847512,0.0114077826636303
45,0.6833577156066895,0.6828380227088928,0.011437433626631893,0.01140999293770579
46,0.6832536458969116,0.6828744411468506,0.011435137874390855,0.011410748870773917
47,0.6831994652748108,0.6829086542129517,0.011433226013672412,0.011411572172883909
48,0.6829456686973572,0.6833679676055908,0.011435603208005247,0.011419228013191498
49,0.6828957200050354,0.683493971824646,0.01143092548175912,0.011421631053217408
50,0.6827899813652039,0.6834904551506042,0.011427384883749605,0.011421217537587867
