epoch,loss_train_norm,loss_val_norm,mae_train_real,mae_val_real
1,0.6927362084388733,0.6859269738197327,0.011573041085302117,0.011490263368053496
2,0.691392183303833,0.6853317618370056,0.011567445174057604,0.01148131794369887
3,0.6911057829856873,0.6849552392959595,0.011564407789153831,0.01147577081257843
4,0.6909043192863464,0.6845746636390686,0.011561566497900114,0.011469541193629678
5,0.6907644867897034,0.6844230890274048,0.011560376389971597,0.011466963214399623
6,0.6907082200050354,0.684328556060791,0.011559613570755042,0.011465366919485307
7,0.6906669735908508,0.6842564344406128,0.011559172285546867,0.011464146775983808
8,0.6906469464302063,0.6842110753059387,0.011558931671164872,0.011463410886669198
9,0.6906372308731079,0.6841899752616882,0.011558853189890085,0.011463089536319377
10,0.690632164478302,0.6841803789138794,0.011558815213144403,0.011462948457924666
11,0.6906296610832214,0.6841756105422974,0.01155879083593776,0.011462872209953274
12,0.6906291842460632,0.6841731667518616,0.011558780115800598,0.011462833704016503
13,0.6906282901763916,0.6841713786125183,0.011558776124402304,0.01146280410522545
14,0.6906285285949707,0.684169590473175,0.01155877019544326,0.011462771551787347
15,0.6906277537345886,0.6841669082641602,0.011558753452949476,0.011462729314929756
16,0.6906276941299438,0.6841664910316467,0.011558762138691015,0.011462722269752486
17,0.6906277537345886,0.6841647624969482,0.011558759385371967,0.01146269626382101
18,0.6906271576881409,0.6841633915901184,0.011558751930272053,0.01146267149896937
19,0.6906266808509827,0.6841623187065125,0.011558761122039537,0.011462656822568288
20,0.69062739610672,0.6841604113578796,0.011558752285336881,0.0114626252833101
21,0.6906265616416931,0.684158980846405,0.01155874133212694,0.011462604062430585
22,0.6906266808509827,0.6841586232185364,0.011558744302539009,0.011462595725960804
23,0.6906266212463379,0.684158205986023,0.011558748860288494,0.01146258648313055
24,0.6906263828277588,0.6841574311256409,0.011558749305527942,0.011462575959663683
25,0.6906261444091797,0.6841566562652588,0.011558753780124267,0.011462563464452884
26,0.6906266808509827,0.684156060218811,0.011558748928827384,0.011462552813356777
