experiment_name,input_window,output_window,kernel_size,epochs,batch_size,n_params,best_epoch,best_val_mae_real,final_val_mae_real,train_mae_real,val_mae_real,test_mae_real
cnn_iw_90_ow_1,90,1,3,162,64,9527,156,0.011253354266097929,0.011253354296456504,0.01156909364925156,0.011253354423460801,0.012321630266347626
