epoch,loss_train_norm,loss_val_norm,mae_train_real,mae_val_real
1,0.6891308426856995,0.6720229983329773,0.01156984171217256,0.011254501217004487
2,0.6888840794563293,0.672010600566864,0.011569773793216536,0.011254308676967023
3,0.6888834238052368,0.6720183491706848,0.011569869213541126,0.011254421118475761
4,0.6888826489448547,0.6720176339149475,0.011569895902960774,0.011254429739509809
5,0.6888836026191711,0.6720160245895386,0.011569796526005215,0.01125440016725483
6,0.6888829469680786,0.6720283031463623,0.011569927689729552,0.011254606369953951
7,0.6888836622238159,0.6720202565193176,0.01156986121433653,0.011254463468472703
8,0.6888840794563293,0.6720280647277832,0.01156997200390622,0.011254588003431312
9,0.6888836026191711,0.672020435333252,0.011569904885004114,0.011254484968163937
10,0.6888826489448547,0.6720165014266968,0.011569845579763193,0.011254400469535344
11,0.6888817548751831,0.672019362449646,0.011569860891472635,0.011254430891103527
12,0.6888549327850342,0.6719908714294434,0.01156953730731757,0.01125398571788821
13,0.6888511776924133,0.6719875335693359,0.01156948736718128,0.011253932404894477
14,0.6888510584831238,0.6719897389411926,0.011569540993875952,0.011253972627994466
15,0.6888512372970581,0.6719907522201538,0.011569511602287925,0.011253992960036664
16,0.6888521909713745,0.6719871759414673,0.011569499555453323,0.011253920304775246
17,0.6888515949249268,0.6719862818717957,0.011569491771876156,0.011253909482928362
18,0.6888517737388611,0.6719878315925598,0.011569482200976559,0.01125393360996819
19,0.6888523697853088,0.6719891428947449,0.011569477136977934,0.011253952950557974
20,0.6888521313667297,0.6719865202903748,0.011569478497315353,0.011253905163315033
21,0.6888521909713745,0.6719866394996643,0.01156946651760433,0.011253911196861956
22,0.688836395740509,0.6719706654548645,0.01156928952301678,0.011253649719899275
23,0.6888351440429688,0.6719712615013123,0.011569307159668725,0.011253649422674492
24,0.6888354420661926,0.6719687581062317,0.011569270799573475,0.011253620427892169
25,0.688835620880127,0.6719686388969421,0.011569270093980899,0.01125361486574896
26,0.6888353228569031,0.6719706058502197,0.011569300221789761,0.011253646062037331
27,0.6888355016708374,0.6719697713851929,0.01156929698089312,0.011253637293418908
28,0.6888347864151001,0.6719708442687988,0.01156928591568379,0.011253656716538813
29,0.6888357400894165,0.6719695925712585,0.011569292394177042,0.01125363596994839
30,0.6888353824615479,0.6719703078269958,0.011569288023602181,0.011253640783000849
31,0.6888360977172852,0.6719701886177063,0.011569284276273926,0.011253642095317153
32,0.6888282299041748,0.6719608902931213,0.01156918820349618,0.011253489544649917
33,0.6888272166252136,0.6719607710838318,0.011569186890250018,0.011253487204152961
34,0.6888275742530823,0.67196124792099,0.011569191387987824,0.011253494774601486
35,0.6888278722763062,0.6719611287117004,0.011569190184094334,0.01125349434971643
36,0.688827395439148,0.6719617247581482,0.011569200510130523,0.011253506606264075
37,0.6888277530670166,0.6719609498977661,0.011569185938155731,0.011253491032023515
38,0.6888275146484375,0.6719613075256348,0.011569191328670098,0.011253495692601544
39,0.6888279914855957,0.6719614267349243,0.011569195631391365,0.011253498969491928
40,0.6888275146484375,0.6719622015953064,0.011569194410682335,0.011253507905910851
41,0.6888275146484375,0.671961784362793,0.011569194339494547,0.011253500821072349
42,0.6888238191604614,0.6719570159912109,0.011569140293374832,0.01125342246543572
43,0.6888232827186584,0.67195725440979,0.011569145508940965,0.011253426682927871
44,0.6888233423233032,0.6719568967819214,0.011569138847641453,0.011253421501687115
45,0.688823401927948,0.67195725440979,0.011569144188410065,0.011253427086848832
46,0.6888233423233032,0.6719579696655273,0.011569148350610051,0.011253440902695082
47,0.6888232827186584,0.6719567179679871,0.01156913779891735,0.011253419891344797
48,0.6888234615325928,0.6719573140144348,0.011569147098644983,0.011253429149548501
49,0.6888233423233032,0.6719570159912109,0.011569142462690443,0.011253425573743082
50,0.6888231635093689,0.6719578504562378,0.011569149476744386,0.011253437670791473
51,0.6888232827186584,0.6719574332237244,0.011569147199674251,0.011253430086559024
52,0.6888217926025391,0.6719549894332886,0.011569116734983047,0.011253389461011704
53,0.68882155418396,0.671954870223999,0.011569117894657692,0.011253389188435199
54,0.6888216137886047,0.6719549894332886,0.011569116594059684,0.011253390059823126
55,0.68882155418396,0.671954870223999,0.011569119502143791,0.011253388123459312
56,0.6888214945793152,0.6719555854797363,0.011569124445210337,0.011253400519194236
57,0.6888216137886047,0.671954870223999,0.011569118540417138,0.0112533878324056
58,0.6888216137886047,0.6719550490379333,0.011569118674203434,0.0112533912379934
59,0.68882155418396,0.6719549894332886,0.011569120047705784,0.011253390075585625
60,0.68882155418396,0.6719552874565125,0.011569120488861004,0.011253394963021692
61,0.6888216733932495,0.6719551682472229,0.011569121272518822,0.011253393090991598
62,0.688820481300354,0.6719537973403931,0.011569104627316034,0.011253370614500581
63,0.6888204216957092,0.6719537973403931,0.011569105618165716,0.011253369905498826
64,0.6888204216957092,0.6719539761543274,0.011569106870774701,0.01125337261374713
65,0.6888203620910645,0.6719538569450378,0.011569106402985523,0.011253372540548014
66,0.6888204216957092,0.6719538569450378,0.01156910563412803,0.011253371807509318
67,0.688820481300354,0.6719537973403931,0.011569105632448128,0.011253370469490823
68,0.6888203620910645,0.6719540953636169,0.011569106927847295,0.011253374411130996
69,0.6888204216957092,0.6719540953636169,0.01156910752254997,0.01125337428265228
70,0.6888204216957092,0.6719537377357483,0.011569104443515759,0.011253368712162657
71,0.6888204216957092,0.6719537973403931,0.011569105136527735,0.01125336990155583
72,0.6888200640678406,0.6719533801078796,0.011569099351114925,0.011253362806652241
73,0.6888200640678406,0.6719533801078796,0.011569099385333724,0.011253362892456363
74,0.6888200640678406,0.6719533801078796,0.011569099770050177,0.011253363399982522
75,0.6888200640678406,0.6719533801078796,0.011569099692866135,0.011253362460703232
76,0.6888200640678406,0.6719534397125244,0.01156910020167095,0.011253364134216
77,0.6888200044631958,0.6719533205032349,0.011569099446555544,0.011253362494595024
78,0.6888200640678406,0.6719533801078796,0.011569099657140728,0.011253363182954454
79,0.6888200044631958,0.6719534397125244,0.011569099980181595,0.011253362991691631
80,0.6888200640678406,0.6719533205032349,0.011569099651079317,0.011253362553923755
81,0.6888200640678406,0.6719534397125244,0.011569100213597387,0.011253364016694307
82,0.6888198256492615,0.6719531416893005,0.011569096528120063,0.011253358718350908
83,0.6888198256492615,0.6719530820846558,0.011569096487536314,0.011253358601589452
84,0.6888198256492615,0.671953022480011,0.011569096698491073,0.0112533586601932
85,0.6888198256492615,0.6719530820846558,0.011569096367003047,0.011253358247698665
86,0.6888198256492615,0.6719530820846558,0.01156909624026861,0.011253358000586028
87,0.6888198256492615,0.6719530820846558,0.011569096890620655,0.011253358973840326
88,0.6888198256492615,0.6719531416893005,0.011569096841919984,0.01125335881239835
89,0.6888198256492615,0.671953022480011,0.011569096193638963,0.011253357659602756
90,0.6888198256492615,0.671953022480011,0.011569096293706638,0.011253358277330958
91,0.6888198256492615,0.6719531416893005,0.011569096764987925,0.011253358580515729
92,0.6888197064399719,0.6719529628753662,0.011569095035457654,0.011253356370744367
93,0.6888197064399719,0.6719529628753662,0.011569095020294247,0.011253356461920331
94,0.6888196468353271,0.6719529628753662,0.011569095031639791,0.011253356406997268
95,0.6888196468353271,0.6719529628753662,0.011569095021696736,0.011253356330862985
96,0.6888197064399719,0.6719529628753662,0.01156909502449801,0.011253356365971438
97,0.6888197064399719,0.6719529628753662,0.011569095205143175,0.011253356609570421
98,0.6888196468353271,0.6719529628753662,0.01156909486823794,0.011253356045316677
99,0.6888197064399719,0.6719529628753662,0.01156909513478764,0.011253356398850958
100,0.6888197064399719,0.6719529628753662,0.011569095091518388,0.011253356570703624
101,0.6888197064399719,0.6719529628753662,0.011569095047495075,0.011253356506396302
102,0.6888196468353271,0.6719528436660767,0.01156909427316542,0.01125335528687781
103,0.6888196468353271,0.6719528436660767,0.011569094266163748,0.011253355284012879
104,0.6888196468353271,0.6719528436660767,0.011569094190841553,0.011253355195513839
105,0.6888196468353271,0.6719528436660767,0.011569094269757918,0.011253355137702115
106,0.6888196468353271,0.6719528436660767,0.011569094171558813,0.011253355257154325
107,0.6888196468353271,0.6719528436660767,0.011569094206762696,0.011253355232183963
108,0.6888196468353271,0.6719528436660767,0.011569094253049497,0.011253355317092265
109,0.6888196468353271,0.6719529628753662,0.01156909429630219,0.011253355366850216
110,0.6888196468353271,0.6719528436660767,0.011569094261509521,0.011253355190242589
111,0.6888195276260376,0.6719528436660767,0.011569094408785691,0.011253355451541294
112,0.6888195276260376,0.6719528436660767,0.011569093833914487,0.01125335472182553
113,0.6888195872306824,0.6719528436660767,0.011569093828021525,0.011253354726670845
114,0.6888195872306824,0.6719528436660767,0.011569093902167609,0.01125335482974413
115,0.6888195276260376,0.6719528436660767,0.011569093848546593,0.011253354737588893
116,0.6888195276260376,0.6719528436660767,0.011569093834280036,0.011253354714804929
117,0.6888196468353271,0.6719528436660767,0.011569093846553493,0.01125335473310568
118,0.6888195276260376,0.6719528436660767,0.011569093908675674,0.01125335481684667
119,0.6888195276260376,0.6719528436660767,0.011569093872926083,0.011253354754001788
120,0.6888195276260376,0.6719528436660767,0.011569093846076182,0.011253354758408057
121,0.6888195276260376,0.6719528436660767,0.01156909383719446,0.011253354709634
122,0.6888195276260376,0.6719527840614319,0.011569093649251542,0.011253354423460801
123,0.6888196468353271,0.6719528436660767,0.011569093693809427,0.011253354491905607
124,0.6888196468353271,0.6719528436660767,0.01156909365109324,0.011253354445967272
125,0.6888195276260376,0.6719528436660767,0.011569093675202743,0.011253354482748007
126,0.6888195276260376,0.6719527840614319,0.011569093658573754,0.011253354452991103
127,0.6888195276260376,0.6719528436660767,0.01156909365892474,0.01125335444249034
128,0.6888196468353271,0.6719528436660767,0.011569093672119946,0.011253354420753675
129,0.6888195276260376,0.6719528436660767,0.011569093657735813,0.01125335445765764
130,0.6888195276260376,0.6719527840614319,0.011569093659071552,0.011253354461409699
131,0.6888195276260376,0.6719528436660767,0.01156909362105979,0.01125335439251913
132,0.6888196468353271,0.6719527840614319,0.011569093547349718,0.01125335428278957
133,0.6888195276260376,0.6719528436660767,0.011569093562389752,0.011253354297708136
134,0.6888195276260376,0.6719528436660767,0.011569093561229388,0.011253354317993892
135,0.6888196468353271,0.6719528436660767,0.011569093574847703,0.01125335431891859
136,0.6888195276260376,0.6719528436660767,0.011569093558006721,0.011253354301274924
137,0.6888195276260376,0.6719528436660767,0.011569093564086058,0.01125335431179198
138,0.6888195276260376,0.6719528436660767,0.011569093566509535,0.011253354313176719
139,0.6888196468353271,0.6719528436660767,0.011569093561399606,0.011253354305199335
140,0.6888196468353271,0.6719528436660767,0.01156909355189061,0.011253354291892708
141,0.6888195276260376,0.6719528436660767,0.011569093563670618,0.011253354317304344
142,0.6888196468353271,0.6719527840614319,0.011569093535046074,0.011253354271342502
143,0.6888195276260376,0.6719528436660767,0.011569093543922913,0.01125335428654512
144,0.6888195276260376,0.6719528436660767,0.011569093544597715,0.011253354292935475
145,0.6888195276260376,0.6719528436660767,0.011569093541825577,0.011253354280829273
146,0.6888195276260376,0.6719528436660767,0.011569093545671828,0.011253354288643862
147,0.6888195276260376,0.6719528436660767,0.011569093542152275,0.011253354286167853
148,0.6888195276260376,0.6719527840614319,0.011569093541962294,0.01125335429654414
149,0.6888196468353271,0.6719527840614319,0.011569093539676991,0.011253354274607049
150,0.6888195276260376,0.6719528436660767,0.011569093538906883,0.011253354284615415
151,0.6888195276260376,0.6719527840614319,0.011569093555925572,0.011253354310525869
152,0.6888196468353271,0.6719528436660767,0.011569093544202063,0.011253354282231304
153,0.6888195276260376,0.6719528436660767,0.011569093540260195,0.01125335428107089
154,0.6888196468353271,0.6719528436660767,0.011569093536175516,0.011253354280170103
155,0.6888196468353271,0.6719528436660767,0.011569093540747805,0.011253354281093062
156,0.6888196468353271,0.6719527840614319,0.011569093539556418,0.011253354266097929
157,0.6888196468353271,0.6719528436660767,0.011569093540756765,0.01125335427569548
158,0.6888195276260376,0.6719528436660767,0.011569093534961444,0.011253354276414353
159,0.6888195276260376,0.6719528436660767,0.011569093543654884,0.01125335428445316
160,0.6888195276260376,0.6719528436660767,0.011569093541895394,0.011253354288773759
161,0.6888196468353271,0.6719527840614319,0.011569093539734291,0.011253354282189779
162,0.6888196468353271,0.6719528436660767,0.011569093553635048,0.011253354296456504
