experiment_name,input_window,output_window,kernel_size,epochs,batch_size,n_params,best_epoch,best_val_mae_real,final_val_mae_real,train_mae_real,val_mae_real,test_mae_real
cnn_iw_10_ow_5,10,5,3,243,64,9527,203,0.004643043388400124,0.004644607549769484,0.0042710397641914305,0.004643043388400125,0.006113145875013256
