experiment_name,input_window,output_window,kernel_size,epochs,batch_size,n_params,best_epoch,best_val_mae_real,final_val_mae_real,train_mae_real,val_mae_real,test_mae_real
cnn_iw_10_ow_1,10,1,3,63,64,9527,23,0.01185677251935329,0.011860744078421033,0.011527636491573423,0.011856772519353284,0.012298833956701805
