epoch,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy,learning_rate
1,1.098935604095459,0.3336774706840515,1.0917295217514038,0.4051899015903473,0.0010000000474974513
2,1.0972992181777954,0.362960547208786,1.0852949619293213,0.4505195617675781,0.0010000000474974513
3,1.0955349206924438,0.38231125473976135,1.080298662185669,0.4358874261379242,0.0010000000474974513
4,1.09359610080719,0.38885101675987244,1.0868185758590698,0.3951863646507263,0.0010000000474974513
5,1.0919911861419678,0.39269208908081055,1.0845329761505127,0.4043239653110504,0.0010000000474974513
6,1.089599370956421,0.391739159822464,1.08818519115448,0.39228975772857666,0.0010000000474974513
7,1.0868728160858154,0.3917789161205292,1.0919526815414429,0.3786729574203491,0.0010000000474974513
8,1.0832449197769165,0.39016908407211304,1.0969903469085693,0.36890822649002075,0.0010000000474974513
9,1.0787538290023804,0.3928513526916504,1.1030241250991821,0.35535117983818054,0.0010000000474974513
10,1.0731241703033447,0.3956465423107147,1.0986157655715942,0.3604275584220886,0.0010000000474974513
11,1.0652351379394531,0.40385282039642334,1.0884051322937012,0.3714166283607483,0.0010000000474974513
12,1.05793035030365,0.40601393580436707,1.0915623903274536,0.3574712872505188,0.0010000000474974513
13,1.048431396484375,0.41026660799980164,1.0908775329589844,0.3546643555164337,0.0010000000474974513
14,1.0416299104690552,0.4087396264076233,1.0723274946212769,0.4074294865131378,0.0005000000237487257
15,1.0343166589736938,0.41450589895248413,1.0776209831237793,0.3990086019039154,0.0005000000237487257
16,1.0285409688949585,0.41972440481185913,1.08344566822052,0.38849741220474243,0.0005000000237487257
17,1.0229898691177368,0.4235818386077881,1.0885039567947388,0.3795090615749359,0.0005000000237487257
18,1.0174647569656372,0.42814671993255615,1.0890352725982666,0.3821965754032135,0.0005000000237487257
19,1.0142631530761719,0.4299491047859192,1.0943411588668823,0.37308886647224426,0.0005000000237487257
20,1.008418321609497,0.43291017413139343,1.0960782766342163,0.3719242215156555,0.0005000000237487257
21,1.0045535564422607,0.43452364206314087,1.0983633995056152,0.37043121457099915,0.0005000000237487257
22,1.001311182975769,0.43816864490509033,1.1071375608444214,0.3562469780445099,0.0005000000237487257
23,0.9970417022705078,0.43960270285606384,1.1086175441741943,0.36036786437034607,0.0005000000237487257
24,0.9925144910812378,0.4417041838169098,1.1114792823791504,0.3590838611125946,0.0005000000237487257
25,0.9930018782615662,0.439290851354599,1.1361048221588135,0.3325369954109192,0.0002500000118743628
26,0.9939219951629639,0.4405587613582611,1.1346566677093506,0.334746778011322,0.0002500000118743628
27,0.9919849634170532,0.44020697474479675,1.1306684017181396,0.33830031752586365,0.0002500000118743628
28,0.9886642694473267,0.44212254881858826,1.12869131565094,0.34068918228149414,0.0002500000118743628
29,0.9867456555366516,0.44336068630218506,1.1288508176803589,0.3427795171737671,0.0002500000118743628
30,0.9840564727783203,0.4464680254459381,1.1271510124206543,0.34352603554725647,0.0002500000118743628
31,0.9827659130096436,0.447925329208374,1.1271308660507202,0.3445413112640381,0.0002500000118743628
32,0.9807144999504089,0.4488815367221832,1.126432180404663,0.3454670011997223,0.0002500000118743628
33,0.9789342284202576,0.4510093331336975,1.1301472187042236,0.34364548325538635,0.0002500000118743628
34,0.9777282476425171,0.45245012640953064,1.1306730508804321,0.34561634063720703,0.0002500000118743628
35,0.9874113202095032,0.44637519121170044,1.1211540699005127,0.34030094742774963,0.0001250000059371814
36,0.9872434735298157,0.4470688998699188,1.1230212450027466,0.33979329466819763,0.0001250000059371814
37,0.9854398965835571,0.4460497200489044,1.128365159034729,0.33800169825553894,0.0001250000059371814
38,0.9836301803588867,0.448473185300827,1.1312822103500366,0.3375537693500519,0.0001250000059371814
39,0.98248690366745,0.44797855615615845,1.1340774297714233,0.33612045645713806,0.0001250000059371814
40,0.9804304242134094,0.4501694440841675,1.1370118856430054,0.33615022897720337,0.0001250000059371814
41,0.9788581132888794,0.4504316747188568,1.1379097700119019,0.3361801207065582,0.0001250000059371814
42,0.9778157472610474,0.4518326222896576,1.1406683921813965,0.33525437116622925,0.0001250000059371814
43,0.9761994481086731,0.4531637728214264,1.1417099237442017,0.33432871103286743,0.0001250000059371814
44,0.9744129180908203,0.45375487208366394,1.1408370733261108,0.33564260601997375,0.0001250000059371814
