epoch,loss_train_norm,loss_val_norm,mae_train_real,mae_val_real
1,0.6930150389671326,0.7133742570877075,0.011809331498441048,0.012126332027391263
2,0.6926420331001282,0.7133749723434448,0.011809427637374473,0.012126322888516065
3,0.6926469802856445,0.7133642435073853,0.011809341160767449,0.012126164135311049
4,0.6926456093788147,0.7133843898773193,0.01180945438750236,0.012126467221396445
5,0.6926451921463013,0.7133949995040894,0.01180932327761149,0.012126657975575734
6,0.6926417350769043,0.713384211063385,0.01180930878439393,0.012126515707603612
7,0.692642331123352,0.7133916020393372,0.011809210955349021,0.012126488603640084
8,0.692642331123352,0.7133889198303223,0.011809292169712271,0.01212663106911535
9,0.6926391124725342,0.7134369611740112,0.011809311279411375,0.012127445079773615
10,0.6926333904266357,0.7134079337120056,0.011809512538213315,0.012126996593749014
11,0.6926342844963074,0.7134400010108948,0.011809143658367337,0.012127522788262653
12,0.6926066279411316,0.7134045958518982,0.011808446192407144,0.01212690924930783
13,0.6926009654998779,0.7133901119232178,0.011808488936262707,0.012126651115440942
14,0.6926047801971436,0.7134259343147278,0.011808369736440236,0.012127267637215219
15,0.6925956010818481,0.7134209871292114,0.01180849052277493,0.012127162180083263
16,0.6925955414772034,0.7134424448013306,0.011808368402079572,0.012127559583969064
17,0.6925930976867676,0.7134314775466919,0.011808394740389937,0.012127396298943586
18,0.6925946474075317,0.7134346961975098,0.011808301535206076,0.012127453910913718
19,0.6925904750823975,0.7134560346603394,0.01180830882306086,0.012127824483506796
20,0.692599356174469,0.7134438157081604,0.011808262487538256,0.012127612546557495
21,0.6925953030586243,0.7134993672370911,0.011808181302823594,0.012128615458051486
22,0.6925737857818604,0.7135140895843506,0.011807831906055418,0.012128904766660726
23,0.6925700902938843,0.713455319404602,0.011807853193527507,0.012127793476761328
24,0.6925601959228516,0.7134793400764465,0.011807848355509328,0.012128231015329248
25,0.6925731897354126,0.7134994268417358,0.01180772162601579,0.012128600000686034
26,0.6925597190856934,0.713538646697998,0.011807738314570066,0.012129315703263213
27,0.6925583481788635,0.7134914398193359,0.011807758603470591,0.01212842417463051
28,0.6925696134567261,0.7135031819343567,0.011807776751219823,0.012128619781474007
29,0.6925745010375977,0.7134962677955627,0.011807761721641675,0.012128512214809496
30,0.6925779581069946,0.7134857177734375,0.011807724997939393,0.012128364569028728
31,0.6925666332244873,0.7135016918182373,0.011807691737144905,0.012128634191824542
32,0.692545473575592,0.713484525680542,0.011807515508769137,0.012128327938402645
33,0.6925445199012756,0.7134949564933777,0.011807497154689121,0.012128513701745934
34,0.6925613880157471,0.7134861350059509,0.01180748763823133,0.012128343109395236
35,0.6925697326660156,0.7134918570518494,0.011807468179901229,0.012128446631945945
36,0.6925660967826843,0.7134858965873718,0.011807473681359648,0.012128341924430104
37,0.692545473575592,0.7134982943534851,0.011807421790063354,0.012128568734931969
38,0.6925426721572876,0.7135079503059387,0.011807459333902388,0.012128721320494728
39,0.6925560832023621,0.7135366201400757,0.011807383279501557,0.012129237252987765
40,0.6925426721572876,0.7135249376296997,0.011807383202444153,0.012129020782495725
41,0.6925659775733948,0.7135037183761597,0.011807392869034337,0.012128649947535665
42,0.6925345063209534,0.7135137915611267,0.011807300631975583,0.012128822561217837
43,0.692529559135437,0.7135215401649475,0.011807293199242001,0.012128955561396313
