experiment_name,input_window,output_window,kernel_size,epochs,batch_size,n_params,best_epoch,best_val_mae_real,final_val_mae_real,train_mae_real,val_mae_real,test_mae_real
cnn_iw_30_ow_90,30,90,3,289,64,9527,249,0.0007485699808060798,0.0007494905997644118,0.000741761804431796,0.00074856998080608,0.0013601501853372315
