epoch,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy,learning_rate
1,1.099284052848816,0.3412835896015167,1.1006320714950562,0.3232906460762024,0.0010000000474974513
2,1.0972446203231812,0.34484559297561646,1.102292776107788,0.2937038242816925,0.0010000000474974513
3,1.097017526626587,0.3480699360370636,1.10270357131958,0.3132479190826416,0.0010000000474974513
4,1.0949150323867798,0.34374627470970154,1.104356288909912,0.3164651691913605,0.0010000000474974513
5,1.0941872596740723,0.3435926139354706,1.10004460811615,0.33279213309288025,0.0010000000474974513
6,1.0907620191574097,0.3490825295448303,1.0947283506393433,0.3440074622631073,0.0010000000474974513
7,1.087773084640503,0.35782018303871155,1.0909934043884277,0.37236151099205017,0.0010000000474974513
8,1.084861159324646,0.3633068799972534,1.0890220403671265,0.3740152418613434,0.0010000000474974513
9,1.0822738409042358,0.365979939699173,1.0887084007263184,0.36171746253967285,0.0010000000474974513
10,1.0797160863876343,0.3695385456085205,1.0879300832748413,0.3710385262966156,0.0010000000474974513
11,1.0772314071655273,0.37610098719596863,1.0876381397247314,0.37741294503211975,0.0010000000474974513
12,1.074842929840088,0.38471195101737976,1.0878028869628906,0.37365439534187317,0.0010000000474974513
13,1.0718860626220703,0.3894433379173279,1.0900287628173828,0.37136930227279663,0.0010000000474974513
14,1.0687423944473267,0.3971984088420868,1.0977309942245483,0.35477179288864136,0.0010000000474974513
15,1.0655993223190308,0.4039713740348816,1.104698896408081,0.35248661041259766,0.0010000000474974513
16,1.0628092288970947,0.408352255821228,1.102729320526123,0.35750794410705566,0.0010000000474974513
17,1.064001202583313,0.4104907810688019,1.0965818166732788,0.3668290078639984,0.0010000000474974513
18,1.0662378072738647,0.418079137802124,1.0884358882904053,0.36830228567123413,0.0010000000474974513
19,1.0607993602752686,0.42191165685653687,1.0883498191833496,0.35594442486763,0.0010000000474974513
20,1.0551737546920776,0.431815505027771,1.1119519472122192,0.3517950475215912,0.0010000000474974513
21,1.053039789199829,0.43649351596832275,1.1204543113708496,0.35188525915145874,0.0010000000474974513
22,1.056433916091919,0.43165504932403564,1.1223334074020386,0.36000359058380127,0.0005000000237487257
23,1.0574082136154175,0.4330151081085205,1.0961940288543701,0.3670394718647003,0.0005000000237487257
24,1.0538747310638428,0.4399551451206207,1.1069958209991455,0.35913166403770447,0.0005000000237487257
25,1.0497263669967651,0.4420134723186493,1.1089926958084106,0.3569967746734619,0.0005000000237487257
26,1.0469930171966553,0.44666802883148193,1.1081045866012573,0.3598833382129669,0.0005000000237487257
27,1.0452901124954224,0.4503001272678375,1.1050959825515747,0.36676889657974243,0.0005000000237487257
28,1.0430959463119507,0.4541693329811096,1.1072500944137573,0.36758068203926086,0.0005000000237487257
29,1.0418273210525513,0.45683228969573975,1.108694314956665,0.37028682231903076,0.0005000000237487257
30,1.0386909246444702,0.4608922302722931,1.1116260290145874,0.36881351470947266,0.0005000000237487257
31,1.0384187698364258,0.4625798761844635,1.1142809391021729,0.3681218922138214,0.0005000000237487257
32,1.0455743074417114,0.45450353622436523,1.1100982427597046,0.36691921949386597,0.0002500000118743628
33,1.0472393035888672,0.4534144103527069,1.1021716594696045,0.36881351470947266,0.0002500000118743628
34,1.0473988056182861,0.45277267694473267,1.0976239442825317,0.36827224493026733,0.0002500000118743628
35,1.0453258752822876,0.4552352726459503,1.0975369215011597,0.370647668838501,0.0002500000118743628
36,1.042228102684021,0.45753419399261475,1.0952869653701782,0.3717902600765228,0.0002500000118743628
37,1.0396428108215332,0.4610859751701355,1.0932066440582275,0.37239161133766174,0.0002500000118743628
38,1.0385066270828247,0.4632243812084198,1.0922271013259888,0.3744361996650696,0.0002500000118743628
39,1.036252737045288,0.4659042954444885,1.0925040245056152,0.3741355538368225,0.0002500000118743628
40,1.034781813621521,0.4679291546344757,1.0922428369522095,0.37467676401138306,0.0002500000118743628
41,1.0323776006698608,0.46997079253196716,1.0911519527435303,0.37612003087997437,0.0002500000118743628
