experiment_name,input_window,output_window,pt_mult,sl_mult,kernel_size,epochs_run,batch_size,n_params,best_epoch,best_val_loss,train_accuracy,train_balanced_accuracy,train_macro_f1,train_weighted_f1,val_accuracy,val_balanced_accuracy,val_macro_f1,val_weighted_f1,test_accuracy,test_balanced_accuracy,test_macro_f1,test_weighted_f1
cnn_tb_iw_90_ow_10_pt_3_sl_3,90,10,3.0,3.0,3,53,64,12805,23,1.0086705684661865,0.5116723075587954,0.33974093978032077,0.24277963404228683,0.3560601324952585,0.5390343502282008,0.3333333333333333,0.2334946152645544,0.37758485466273844,0.5401410543951144,0.3333333333333333,0.23380588111446418,0.37886446544683633
