experiment_name,input_window,output_window,conv_filters,n_conv_layers,kernel_size,dropout_rate,dense_units,learning_rate,epochs,batch_size,n_params,best_epoch,best_val_mae_real,final_val_mae_real,train_mae_real,val_mae_real,test_mae_real
cnn_4layers_k3_do02,5,1,"[16, 32, 64, 64]",4,3,0.2,24,0.0001,200,64,23383,22,0.01135054229654299,0.011524187129957198,0.011554616929299223,0.01135054229654299,0.01228321023693309
