epoch,learning_rate,loss,mae,val_loss,val_mae
0,0.0005000000237487257,0.7299575209617615,0.7299575209617615,0.6888205409049988,0.6888205409049988
1,0.0005000000237487257,0.6325168609619141,0.6325168609619141,0.583777904510498,0.583777904510498
2,0.0005000000237487257,0.5771864652633667,0.5771864652633667,0.5433963537216187,0.5433963537216187
3,0.0005000000237487257,0.5477221012115479,0.5477221012115479,0.5211883187294006,0.5211883187294006
4,0.0005000000237487257,0.5263562202453613,0.5263562202453613,0.49996069073677063,0.49996069073677063
5,0.0005000000237487257,0.5077531337738037,0.5077531337738037,0.4853823482990265,0.4853823482990265
6,0.0005000000237487257,0.49414265155792236,0.49414265155792236,0.4707714319229126,0.4707714319229126
7,0.0005000000237487257,0.4820503890514374,0.4820503890514374,0.4566846489906311,0.4566846489906311
8,0.0005000000237487257,0.47187671065330505,0.47187671065330505,0.43876686692237854,0.43876686692237854
9,0.0005000000237487257,0.4624934494495392,0.4624934494495392,0.4317184090614319,0.4317184090614319
10,0.0005000000237487257,0.4554453492164612,0.4554453492164612,0.420589804649353,0.420589804649353
11,0.0005000000237487257,0.4469611346721649,0.4469611346721649,0.4083644449710846,0.4083644449710846
12,0.0005000000237487257,0.4409443140029907,0.4409443140029907,0.3977234363555908,0.3977234363555908
13,0.0005000000237487257,0.4356115460395813,0.4356115460395813,0.39466845989227295,0.39466845989227295
14,0.0005000000237487257,0.4299294352531433,0.4299294352531433,0.38949477672576904,0.38949477672576904
15,0.0005000000237487257,0.4253683090209961,0.4253683090209961,0.39285799860954285,0.39285799860954285
16,0.0005000000237487257,0.4196249842643738,0.4196249842643738,0.3764239251613617,0.3764239251613617
17,0.0005000000237487257,0.4177961051464081,0.4177961051464081,0.3696954846382141,0.3696954846382141
18,0.0005000000237487257,0.41208499670028687,0.41208499670028687,0.3637581765651703,0.3637581765651703
19,0.0005000000237487257,0.4093600809574127,0.4093600809574127,0.36118030548095703,0.36118030548095703
20,0.0005000000237487257,0.40654614567756653,0.40654614567756653,0.35203903913497925,0.35203903913497925
21,0.0005000000237487257,0.40342745184898376,0.40342745184898376,0.35156673192977905,0.35156673192977905
22,0.0005000000237487257,0.39940741658210754,0.39940741658210754,0.348937064409256,0.348937064409256
23,0.0005000000237487257,0.3977033793926239,0.3977033793926239,0.3382112383842468,0.3382112383842468
24,0.0005000000237487257,0.39490315318107605,0.39490315318107605,0.34381482005119324,0.34381482005119324
25,0.0005000000237487257,0.3929497301578522,0.3929497301578522,0.34383004903793335,0.34383004903793335
26,0.0005000000237487257,0.39174824953079224,0.39174824953079224,0.3374565541744232,0.3374565541744232
27,0.0005000000237487257,0.3894350826740265,0.3894350826740265,0.3318201005458832,0.3318201005458832
28,0.0005000000237487257,0.3886045515537262,0.3886045515537262,0.3306550085544586,0.3306550085544586
29,0.0005000000237487257,0.38644084334373474,0.38644084334373474,0.323112815618515,0.323112815618515
30,0.0005000000237487257,0.3836098313331604,0.3836098313331604,0.318756103515625,0.318756103515625
31,0.0005000000237487257,0.38180723786354065,0.38180723786354065,0.3204052150249481,0.3204052150249481
32,0.0005000000237487257,0.38245657086372375,0.38245657086372375,0.3193521797657013,0.3193521797657013
33,0.0005000000237487257,0.3798213601112366,0.3798213601112366,0.3165949285030365,0.3165949285030365
34,0.0005000000237487257,0.37878504395484924,0.37878504395484924,0.31211599707603455,0.31211599707603455
35,0.0005000000237487257,0.375705748796463,0.375705748796463,0.3165978491306305,0.3165978491306305
36,0.0005000000237487257,0.3747211694717407,0.3747211694717407,0.30691686272621155,0.30691686272621155
37,0.0005000000237487257,0.37383103370666504,0.37383103370666504,0.30819714069366455,0.30819714069366455
38,0.0005000000237487257,0.37358418107032776,0.37358418107032776,0.30267199873924255,0.30267199873924255
39,0.0005000000237487257,0.3735596835613251,0.3735596835613251,0.30793648958206177,0.30793648958206177
40,0.0005000000237487257,0.37146326899528503,0.37146326899528503,0.3090682029724121,0.3090682029724121
41,0.0005000000237487257,0.3697723150253296,0.3697723150253296,0.3039705455303192,0.3039705455303192
