epoch,learning_rate,loss,mae,val_loss,val_mae
0,0.0010000000474974513,0.698594868183136,0.698594868183136,0.6137940287590027,0.6137940287590027
1,0.0010000000474974513,0.6023693680763245,0.6023693680763245,0.5313142538070679,0.5313142538070679
2,0.0010000000474974513,0.5402184724807739,0.5402184724807739,0.4926226735115051,0.4926226735115051
3,0.0010000000474974513,0.4993335008621216,0.4993335008621216,0.43395230174064636,0.43395230174064636
4,0.0010000000474974513,0.4643787145614624,0.4643787145614624,0.4022822082042694,0.4022822082042694
5,0.0010000000474974513,0.43957123160362244,0.43957123160362244,0.37717491388320923,0.37717491388320923
6,0.0010000000474974513,0.4205816686153412,0.4205816686153412,0.357502818107605,0.357502818107605
7,0.0010000000474974513,0.402643084526062,0.402643084526062,0.34712404012680054,0.34712404012680054
8,0.0010000000474974513,0.38880181312561035,0.38880181312561035,0.3304947018623352,0.3304947018623352
9,0.0010000000474974513,0.3793272078037262,0.3793272078037262,0.3246060907840729,0.3246060907840729
10,0.0010000000474974513,0.3686842620372772,0.3686842620372772,0.3157520890235901,0.3157520890235901
11,0.0010000000474974513,0.3585745394229889,0.3585745394229889,0.3144545555114746,0.3144545555114746
12,0.0010000000474974513,0.35062238574028015,0.35062238574028015,0.3005466163158417,0.3005466163158417
13,0.0010000000474974513,0.34507039189338684,0.34507039189338684,0.2939755916595459,0.2939755916595459
14,0.0010000000474974513,0.3387013077735901,0.3387013077735901,0.29080116748809814,0.29080116748809814
15,0.0010000000474974513,0.33335110545158386,0.33335110545158386,0.2863416075706482,0.2863416075706482
16,0.0010000000474974513,0.32705777883529663,0.32705777883529663,0.2817023694515228,0.2817023694515228
17,0.0010000000474974513,0.3212525546550751,0.3212525546550751,0.2717367112636566,0.2717367112636566
18,0.0010000000474974513,0.3166936933994293,0.3166936933994293,0.27351364493370056,0.27351364493370056
19,0.0010000000474974513,0.31540244817733765,0.31540244817733765,0.27290770411491394,0.27290770411491394
20,0.0010000000474974513,0.30776578187942505,0.30776578187942505,0.2626262903213501,0.2626262903213501
21,0.0010000000474974513,0.30610451102256775,0.30610451102256775,0.26563796401023865,0.26563796401023865
22,0.0010000000474974513,0.30193957686424255,0.30193957686424255,0.26357465982437134,0.26357465982437134
23,0.0010000000474974513,0.2996428906917572,0.2996428906917572,0.259677916765213,0.259677916765213
24,0.0010000000474974513,0.2959531843662262,0.2959531843662262,0.260677695274353,0.260677695274353
25,0.0010000000474974513,0.2923860251903534,0.2923860251903534,0.2549571394920349,0.2549571394920349
26,0.0010000000474974513,0.29086241126060486,0.29086241126060486,0.24894380569458008,0.24894380569458008
27,0.0010000000474974513,0.2883734703063965,0.2883734703063965,0.2505452632904053,0.2505452632904053
28,0.0010000000474974513,0.2853558659553528,0.2853558659553528,0.2485935091972351,0.2485935091972351
29,0.0010000000474974513,0.28296583890914917,0.28296583890914917,0.2508431077003479,0.2508431077003479
30,0.0010000000474974513,0.2823938727378845,0.2823938727378845,0.2414466142654419,0.2414466142654419
31,0.0010000000474974513,0.27939438819885254,0.27939438819885254,0.24629679322242737,0.24629679322242737
32,0.0010000000474974513,0.2768697440624237,0.2768697440624237,0.23959805071353912,0.23959805071353912
33,0.0010000000474974513,0.27662360668182373,0.27662360668182373,0.24425402283668518,0.24425402283668518
34,0.0010000000474974513,0.27534735202789307,0.27534735202789307,0.24291054904460907,0.24291054904460907
35,0.0010000000474974513,0.27292150259017944,0.27292150259017944,0.23918825387954712,0.23918825387954712
36,0.0010000000474974513,0.27044689655303955,0.27044689655303955,0.25068554282188416,0.25068554282188416
37,0.0010000000474974513,0.269428551197052,0.269428551197052,0.23402535915374756,0.23402535915374756
38,0.0010000000474974513,0.2686118483543396,0.2686118483543396,0.2416132688522339,0.2416132688522339
39,0.0010000000474974513,0.26595550775527954,0.26595550775527954,0.23105235397815704,0.23105235397815704
40,0.0010000000474974513,0.2650777995586395,0.2650777995586395,0.2342051863670349,0.2342051863670349
41,0.0010000000474974513,0.26360365748405457,0.26360365748405457,0.23545120656490326,0.23545120656490326
42,0.0010000000474974513,0.263212114572525,0.263212114572525,0.23272600769996643,0.23272600769996643
43,0.0010000000474974513,0.26242831349372864,0.26242831349372864,0.23081935942173004,0.23081935942173004
44,0.0010000000474974513,0.2609174847602844,0.2609174847602844,0.23776108026504517,0.23776108026504517
45,0.0010000000474974513,0.25942620635032654,0.25942620635032654,0.2354286015033722,0.2354286015033722
46,0.0010000000474974513,0.25847116112709045,0.25847116112709045,0.23746776580810547,0.23746776580810547
47,0.0010000000474974513,0.25633254647254944,0.25633254647254944,0.23238319158554077,0.23238319158554077
48,0.0010000000474974513,0.2563782036304474,0.2563782036304474,0.23548643290996552,0.23548643290996552
49,0.0005000000237487257,0.2445589005947113,0.2445589005947113,0.22281403839588165,0.22281403839588165
50,0.0005000000237487257,0.24065200984477997,0.24065200984477997,0.22279301285743713,0.22279301285743713
51,0.0005000000237487257,0.2396935671567917,0.2396935671567917,0.22180603444576263,0.22180603444576263
52,0.0005000000237487257,0.23852144181728363,0.23852144181728363,0.21798498928546906,0.21798498928546906
53,0.0005000000237487257,0.23774133622646332,0.23774133622646332,0.21912366151809692,0.21912366151809692
54,0.0005000000237487257,0.23833498358726501,0.23833498358726501,0.22043298184871674,0.22043298184871674
55,0.0005000000237487257,0.2369169145822525,0.2369169145822525,0.21533484756946564,0.21533484756946564
56,0.0005000000237487257,0.23574647307395935,0.23574647307395935,0.21772675216197968,0.21772675216197968
57,0.0005000000237487257,0.2347504049539566,0.2347504049539566,0.2158285677433014,0.2158285677433014
58,0.0005000000237487257,0.23463109135627747,0.23463109135627747,0.22109103202819824,0.22109103202819824
59,0.0005000000237487257,0.23455005884170532,0.23455005884170532,0.2183106690645218,0.2183106690645218
60,0.0005000000237487257,0.2350681871175766,0.2350681871175766,0.2152196317911148,0.2152196317911148
61,0.0005000000237487257,0.23348897695541382,0.23348897695541382,0.21593120694160461,0.21593120694160461
62,0.0005000000237487257,0.23350882530212402,0.23350882530212402,0.21928653120994568,0.21928653120994568
63,0.0005000000237487257,0.23220039904117584,0.23220039904117584,0.2109200805425644,0.2109200805425644
64,0.0005000000237487257,0.23228245973587036,0.23228245973587036,0.21487519145011902,0.21487519145011902
65,0.0005000000237487257,0.23081354796886444,0.23081354796886444,0.2128707319498062,0.2128707319498062
66,0.0005000000237487257,0.2303333282470703,0.2303333282470703,0.21288104355335236,0.21288104355335236
67,0.0005000000237487257,0.2298845648765564,0.2298845648765564,0.2108432948589325,0.2108432948589325
