epoch,learning_rate,loss,mae,val_loss,val_mae
0,0.0010000000474974513,0.706199586391449,0.706199586391449,0.6214364171028137,0.6214364171028137
1,0.0010000000474974513,0.5890623927116394,0.5890623927116394,0.5654183626174927,0.5654183626174927
2,0.0010000000474974513,0.5433801412582397,0.5433801412582397,0.5228726267814636,0.5228726267814636
3,0.0010000000474974513,0.5187259316444397,0.5187259316444397,0.49735769629478455,0.49735769629478455
4,0.0010000000474974513,0.5002228617668152,0.5002228617668152,0.48274263739585876,0.48274263739585876
5,0.0010000000474974513,0.48621755838394165,0.48621755838394165,0.4662204682826996,0.4662204682826996
6,0.0010000000474974513,0.47386136651039124,0.47386136651039124,0.45806562900543213,0.45806562900543213
7,0.0010000000474974513,0.4577818214893341,0.4577818214893341,0.4349980354309082,0.4349980354309082
8,0.0010000000474974513,0.4482438862323761,0.4482438862323761,0.4213857054710388,0.4213857054710388
9,0.0010000000474974513,0.4386942386627197,0.4386942386627197,0.41431692242622375,0.41431692242622375
10,0.0010000000474974513,0.42972293496131897,0.42972293496131897,0.40211987495422363,0.40211987495422363
11,0.0010000000474974513,0.4219874143600464,0.4219874143600464,0.3927451968193054,0.3927451968193054
12,0.0010000000474974513,0.4138863682746887,0.4138863682746887,0.3905894458293915,0.3905894458293915
13,0.0010000000474974513,0.4077441692352295,0.4077441692352295,0.37670958042144775,0.37670958042144775
14,0.0010000000474974513,0.40126001834869385,0.40126001834869385,0.3735797703266144,0.3735797703266144
15,0.0010000000474974513,0.39561665058135986,0.39561665058135986,0.35942837595939636,0.35942837595939636
16,0.0010000000474974513,0.3896888196468353,0.3896888196468353,0.3569972813129425,0.3569972813129425
17,0.0010000000474974513,0.3865800201892853,0.3865800201892853,0.35487261414527893,0.35487261414527893
18,0.0010000000474974513,0.3808324933052063,0.3808324933052063,0.34628188610076904,0.34628188610076904
19,0.0010000000474974513,0.37689366936683655,0.37689366936683655,0.3344884514808655,0.3344884514808655
20,0.0010000000474974513,0.3746342062950134,0.3746342062950134,0.3392801582813263,0.3392801582813263
21,0.0010000000474974513,0.3692297637462616,0.3692297637462616,0.3309406042098999,0.3309406042098999
22,0.0010000000474974513,0.36610695719718933,0.36610695719718933,0.3306773006916046,0.3306773006916046
23,0.0010000000474974513,0.3631317615509033,0.3631317615509033,0.3249601423740387,0.3249601423740387
