date,EW_predNone,MinVar_predNone,MaxSharpe_hist_predNone,TopK_pred_predtop_val,TopK_pred_predtop_test,TopK_pred_predensemble,Momentum_tilt_pred_predtop_val,Momentum_tilt_pred_predtop_test,Momentum_tilt_pred_predensemble,BlackLitterman_pred_predtop_val,BlackLitterman_pred_predtop_test,BlackLitterman_pred_predensemble
2025-02-11,0.0062784635711026,0.009971234607811975,0.004489383044234853,0.004993760298319215,0.004335943691595801,0.010757333326374205,0.005619229667684439,0.0020761587449917157,0.009983448504136147,0.0039285100950936834,0.006448791015875568,0.010179619984257609
2025-02-12,-0.005174591321133501,-0.004439674864826103,-0.003764342231854978,-0.0017206721334658726,-0.003947907414257191,0.0029665855687517778,-0.003941485553392896,-0.004735087347388348,0.0018179600293390325,-0.00869095779518298,-0.0032548506628314756,-0.00018205205615309044
2025-02-13,0.004316779416323439,0.00244444304596009,0.002837849914517969,0.0018539428265598175,0.0067211265609853355,0.006055279962305192,0.0016349626695854784,0.004344993806052331,0.0051207123962397376,-0.0009071127225945268,0.004786546117309085,0.0034803537754936847
2025-02-14,-0.0054480393375184065,-0.01440207386705877,-0.014798107662393869,-0.005217171355387839,0.0007137177733100412,-0.0035523249162803246,-0.004549024008839469,-0.01333028478902041,-0.011542017755385062,-0.007445543018498791,-0.01232366973026094,-0.01125349245658979
2025-02-18,0.005177896582565444,0.004218826738646466,0.0003629958325795582,-0.0016103068302743438,0.001124108345323482,-0.0024871535139890486,-0.0005730676272799152,-0.0024307959251612912,0.00012264185912077468,0.0010338945015234329,-0.0010856210428624503,0.0015723213173092047
2025-02-19,0.009313918180958688,0.012637599098529049,0.009492102623885182,0.014917175060229403,0.009375091788168376,0.01278331778616617,0.011991758460419727,0.012498159600677457,0.01081790782556379,0.01229609830940271,0.013786977937243573,0.012456245861528317
2025-02-20,0.0003730993036381386,0.003215031918130067,-0.003543829984626735,-0.0005256117473827703,-0.0025110920039545844,0.0012178345995295546,-0.0006517179682300523,-0.001754687651865831,-0.0010146835891348387,0.002621482815510644,0.0026998589696320017,0.0045559893740285086
2025-02-21,-0.0028006537118479002,0.0024966250066948245,-0.008572002146559699,-0.010326408194752766,0.0028099837327440584,0.008334516800421186,-0.010120347370164708,-0.0027703094509870384,0.002280655443020311,-0.007732017773493583,0.003339358394733658,0.010301721733527162
2025-02-24,0.004200983703880938,0.0044996579684811145,0.0015557056918524418,0.006458395444211073,0.007359815191199214,0.004492549392611611,0.005565009447139451,0.004842484594361254,0.0025840579282025563,0.008122595571724272,0.004781367005515071,0.005374138460003781
2025-02-25,0.003738893908873474,0.007221088496681147,0.0064880122164036975,-0.0023564976108376044,0.006199080861118821,0.008749024311850939,0.001046062541373028,0.007500779920390065,0.0066381064822080135,0.001097506115680598,0.007118943151239494,0.008787638836126167
2025-02-26,-0.0067591797633004096,-0.007890924141860574,-0.004369070514766116,-0.002200669099140806,-0.008925818499280556,-0.012411307205917675,-0.0023866269019745803,-0.00739988297877344,-0.008360145075471313,-0.003085233458892129,-0.010428684402940367,-0.013591719492637157
2025-02-27,0.001121027047475158,0.0040139267536302165,0.003285698365392083,-0.008806708168773245,0.002979474160123141,0.00131112187140352,-0.004127295593357812,0.0032134219753175266,0.0015805578848444833,-0.0026856019502380936,0.0037428269813567696,0.003298193831644004
2025-02-28,0.009337772126514385,0.009995626020956598,0.01611174448738136,-0.003132455036704406,0.011985552804689669,0.01258944725691653,0.004045665718000815,0.015338139914128423,0.013041889802334316,0.003267207036769118,0.013453602232156003,0.010833847505226769
2025-03-03,-0.006564805868295252,-0.0003531885558763614,-0.009470870638115716,-0.011670405552420337,-0.003453875580026677,0.003354903882582482,-0.00835509920312883,-0.007118131429977827,-0.0013538168789256834,-0.008249498567857306,-0.0022069893681093454,0.0053694312767815265
2025-03-04,-0.020903032767848145,-0.018960020865559542,-0.019133766811214287,-0.01585787162513357,-0.026029094547907403,-0.01741947364835765,-0.020065417661225073,-0.01809534482382629,-0.01707924414082361,-0.015970824040206402,-0.016603516782805812,-0.015914637550214748
2025-03-05,0.005202260009786878,0.0071073923492260445,0.005041544829931427,-0.0014268746092646503,0.001604076032640411,-0.003426708784521759,0.00259845311373365,0.0017932963800121036,7.518404702072548e-05,0.003459997309270433,-0.0005222657896556825,0.0015177800904912992
2025-03-06,-0.0012472607608048265,0.0010086362511227509,-0.00487526079000467,-0.00902399854241882,-0.001498922369404276,0.0026325622965512885,-0.008146611424009326,-0.002151343529057428,-0.0008609652394844917,-0.0035111959046018756,0.0024357270514050317,0.004742097631869077
2025-03-07,0.013844179255902951,0.010771935534726811,0.011245109330269119,0.018162282703211317,0.015363799015407853,0.01583518193125579,0.015901375515838815,0.01107034333143062,0.016297047664619882,0.01804099661456507,0.011818917613925811,0.014488155090954894
2025-03-10,-0.0013096738523948408,-0.0009478263715181588,-0.0044989061695329055,-0.010186350641690578,-0.005360747415798884,0.0038730726616074355,-0.008565317614917056,-0.002966269776674576,-0.0006700845529260633,-0.0031341072464837376,0.001279317359480711,0.004682778413122805
2025-03-11,-0.015051767053942294,-0.01653909059841627,-0.015220703434544453,-0.032593811547355564,-0.020632374194458375,-0.01969583955378433,-0.026173275474683726,-0.018503146519895326,-0.019352751437316965,-0.028475537203159405,-0.01739610119225378,-0.015997708932625254
2025-03-12,-0.002792795032137097,-0.009353795050214404,-0.0009337518398624919,0.0010277505414978628,-0.002667503819382566,-0.010827146309104752,0.0023252084603274437,-0.004740899678922679,-0.008187953077989262,-0.002268776224619657,-0.008959244719108002,-0.013049132363443938
2025-03-13,-0.0006325842100708995,0.0004657654709418918,-0.001074872467184026,-0.007742913316468746,0.001332946511180366,0.0014054518269860814,-0.004877667012344292,0.001055867105194367,-0.0009918188740342603,-0.002316762381502181,0.002148106222186257,0.0037155761175917345
2025-03-14,0.012879738818668149,0.00709906788434446,0.009505621839463435,0.01423208165769414,0.005726420938011478,0.0017821622462388608,0.013780693363733668,0.0065698631828317484,0.004476157759699124,0.013825416963128848,0.0056404016625555,0.0015002787070539283
2025-03-17,0.010238255207808267,0.009528052423445224,0.011707672660666253,0.011005674735181525,0.00608723727183098,0.008202061945297778,0.010117354727159883,0.00840078788995851,0.011044750575837616,0.010892378034180248,0.007924445230223955,0.00891709081454173
2025-03-18,-0.003085893785878849,-0.001679917949237281,-0.005880489143664112,-0.005839728201112337,0.00038874313442360787,-0.003505553823527241,-0.004600501910785081,-0.0016083189783535014,-0.0077519781028663375,-0.0016351950373383745,-0.0019637301204508493,-0.0038124479475836626
2025-03-19,0.007688047113998914,0.0037600454796996837,0.006922338834052315,0.007518280730668847,-0.0002955569171650299,-0.0028128668608245143,0.007272261958300983,0.002078733469570454,0.002894544005328522,0.006291655647132875,0.0015368635036722283,-0.0006418926672403409
2025-03-20,-0.002841382664307856,-0.0007770147909650083,-0.007887729849534439,-0.011982222523377394,-0.005907370717340954,-0.003411787695268664,-0.009946663540167407,-0.005554947463874925,-0.007170087550027325,-0.007290653785563568,-0.002044650456614523,-0.0019723737207313057
2025-03-21,-0.0019840425934065367,-0.004039730612052873,-0.0021104849861029633,0.0009907646337542484,-0.001065771061420451,-0.0006072068118748053,-0.0018018937884777375,6.034029320945266e-05,-0.0021756600942378765,-0.002567817778357957,-0.0015468173784234833,-0.003099019300054756
2025-03-24,0.006354970430109985,0.004021271577426893,0.010939756941418154,0.008802801732539577,0.006810024597530372,0.002021298257893389,0.010667281215931381,0.006697468130232402,0.005100769941537341,0.006876801677785941,0.002901162773453714,0.000468516177115277
2025-03-25,-0.001225135300047463,-0.003730610170647121,0.004643627339102922,-0.0005833462589444508,0.01010052978937221,-0.0032906053378963353,0.0055532484434574255,0.0022857688375612258,-0.0014692757330513066,0.00042604174481790174,-0.0034665304448690056,-0.008958453043163301
2025-03-26,0.004618745926752758,0.007856379238073724,0.004865781632872534,0.0017065729876221346,0.0051352002114207086,0.011673859232532523,0.0012591902263365188,0.006760374264301837,0.011116502567074379,0.004475335630712162,0.010013745524903707,0.012167899332429928
2025-03-27,-0.0010645648819773267,0.0033836190908156935,-0.0009006183884355533,-0.0014560413255640054,0.0004031474066822356,0.005383324163836489,-0.0019485927440540626,0.002296448142227714,0.0023965421299439083,-0.0012282403983157274,0.003874749151186081,0.00516910444066072
2025-03-28,-0.0065278279675024175,-0.005243440422085976,-0.00935384111095773,-0.008021452362266812,-0.007879841545456756,-0.003834316208052279,-0.009085587051153516,-0.005891176040357005,-0.006351468773705187,-0.00418380265859177,-0.00345669973596645,-0.001329271300223917
2025-03-31,0.009410961028572144,0.011076953864612996,0.01333130890996538,0.010144820220985683,0.013752462633049543,0.01677884016935871,0.01205004980694541,0.013387043484207349,0.01590371859663191,0.010985387904366314,0.014080604613373012,0.015020003284325888
2025-04-01,-0.003440792270510293,-0.01026087132746488,7.688214807682225e-05,-0.003786813994595661,-0.001327500495550781,0.00038089563170631315,0.0017233040124750374,0.0019072402914239095,-0.0029401983359811797,-0.006015738765267386,0.0016325571031397296,-0.00086867083396567
2025-04-02,-0.0014192453631189012,-0.002780068741907546,-0.007045083658047539,-0.008727920156202006,0.0064246915520578705,0.0036082311343664346,-0.007904779565922233,-0.005335695995867037,-0.0019415614066279356,-0.0050577935328927365,0.0020004446361648887,0.0026048906016778867
2025-04-03,-0.02847485993282434,-0.020377301658773803,-0.012858460344888592,-0.023756018684934578,-0.07692778025685948,-0.062378422099380555,-0.008358361571268588,-0.017988452590261612,-0.03455774998933848,-0.016105712402236894,-0.03403180165001001,-0.051666939348139415
2025-04-04,-0.05958651054414703,-0.05772028658629061,-0.05705667394337305,-0.06820395282181418,-0.07089083159440243,-0.06545250725501059,-0.057221066789469095,-0.05649714685405254,-0.054868532867411585,-0.055658067229323836,-0.06482932925349104,-0.06222175029604528
2025-04-07,-0.01074213154885697,-0.00996455847280477,-0.010036923208229475,-0.006298451074391797,0.0013628473713017011,0.0015616022297408882,-0.014014143459458948,-0.004608420604861286,-0.0004745785481727371,-0.01240766102918789,-0.007386349375977489,-0.003925758974780541
2025-04-08,-0.011956547509923416,-0.012611650161051985,-0.007529311031845372,-0.012977003552148456,-0.025513775198133467,-0.02990782564491754,-0.004922220022326024,-0.012916980086893414,-0.02132946473254705,-0.012948207518461492,-0.014311396307352757,-0.02651263655363835
2025-04-09,0.05722014396223405,0.051896377750580265,0.04530196692697189,0.0621989393069176,0.10159710404091182,0.08779522916260252,0.04428495296407923,0.05042635980874456,0.05831694089676118,0.05249689994676215,0.06959107262696151,0.07870888538705022
2025-04-10,-0.022371431622521955,-0.02267347874083376,-0.010277570193709002,-0.027357921348475388,-0.032927272818537044,-0.03694086941590313,-0.0110887246308819,-0.013043326398301386,-0.022319258935792924,-0.02414227979209241,-0.015504347469597377,-0.0315219899278421
2025-04-11,0.014801337273370874,0.01422637411679591,0.01262163984709616,0.01584080843959361,0.018601444812301256,0.018305466732412533,0.011012344046209176,0.013593452305016109,0.017588807655803364,0.012910169383952513,0.01805296527706454,0.018140572624820887
2025-04-14,0.01242909050826674,0.009897259958198198,0.013468082237055866,0.011189268378887497,0.015058072665631703,0.011262540469334347,0.017046377235278926,0.01344855177004126,0.013448588064895791,0.010396777463699254,0.012989985209180236,0.011452680131226103
2025-04-15,-0.005009261035312316,-0.004990042859931714,-0.0013271899438882053,-0.0010261619014211966,-0.009836607156899602,0.00022990688806987522,-0.0006988690108140891,-0.0011924979663819632,-0.001004213798365279,-0.00179624867524186,-0.00588166990020574,-0.0024436090776977387
2025-04-16,-0.009126560332424599,-0.008387234154965277,-0.011862699954958509,-0.016594794072257987,-0.013590945240095565,-0.01961006783625927,-0.009052621701597081,-0.011273760978827745,-0.013570688610687148,-0.013974202116670153,-0.011994072500658579,-0.0180453036210913
2025-04-17,0.01410843963278991,0.017827101515285985,0.00833342538006777,0.010049479256997285,0.01651471642228217,0.01187153852800904,0.009343916179850477,0.009018030334528882,0.008313037267295096,0.014509780133512834,0.014599345301611203,0.0147908526585568
2025-04-21,-0.01384628847414938,-0.010330494193948696,-0.015899222310674657,-0.010571859406084183,-0.015862841008685423,-0.011247621828589249,-0.013079012747539956,-0.012892929081000712,-0.014711558997374875,-0.009062514442095397,-0.013831969777622934,-0.013916890216281126
2025-04-22,0.024098459196837556,0.018755140495435772,0.03341600506789173,0.027377203205941655,0.020000472204478512,0.020431194105304182,0.02890143157618539,0.026804777829930952,0.026797831273631934,0.0219755966143921,0.017703636065268005,0.01934480514578233
2025-04-23,0.001969354431869973,-0.0007658139688014654,0.0011123336271452503,0.0060245029683118284,0.020016582177331307,0.01132555597138407,0.004183602192973673,0.004909698484746324,0.0056657282867247595,0.0020872206982719167,0.003317039616526839,0.0077949928111895215
2025-04-24,0.006730842104859071,0.00670702336525606,0.0009582924631027779,-0.002523117584092427,0.023050174474553438,0.004111758791236176,-0.004902166634255767,0.00024792456072791663,0.0003067581278106157,6.744186706068054e-05,0.004747446090952475,0.0026743563510995523
2025-04-25,-7.002231345911914e-05,0.0019618696844973084,-0.002797303354601701,0.007876862383568571,0.0006531101091342693,0.002288716272342106,-0.0021006210539259167,-0.0011117128874309906,-6.755691375154013e-06,0.0025621968102928334,0.0007232952878121699,0.004070807163901286
2025-04-28,0.0052203318212582115,0.0038658021333621323,0.004432166270719132,0.008030092486067942,0.008030927814817845,0.005705036515290284,0.0056216178094434495,0.004243388046122637,0.0046112682144595065,0.0044644374142045785,0.005630179440395403,0.005281294421693778
2025-04-29,0.007750726121432481,0.008317252635434444,0.007734608654847076,0.018819066916571512,0.013914877911899513,0.018998426611343298,0.008442154494050898,0.007435477883631798,0.00740098202052929,0.015885727349369185,0.012495766209896652,0.015035963782038864
2025-04-30,-2.797545477416642e-05,-0.0003387615294647597,0.00219725834031698,0.0045814146277416866,0.004159885308332489,0.0031281813403611467,0.003672759938628809,0.005045285507745827,0.0035650891438893323,0.00252010044851707,0.002909083770539115,0.0026190974548842517
2025-05-01,-0.005619070425626918,-0.0074439861528249026,-0.005912031664733434,-0.0035172148090974573,0.0009125194732285681,-0.0038327610229225593,-0.00566473407208683,-0.006107352731692961,-0.0076794866026464745,-0.008231184433310784,-0.004729537174710441,-0.005315743194849663
2025-05-02,0.008109256887547087,0.002935910006062475,0.0067222326386286585,0.012969486444979415,0.0017204622747279078,0.0013334980021126857,0.01214643972029135,0.002165217163401914,0.005243232018455665,0.010688427863465653,0.00028160886200123,0.0035354238965032356
2025-05-05,-0.003986158311010048,-0.004877873181717833,-0.0016430221104320392,0.004317549028550792,-6.382132035642762e-05,0.0013449042572206246,0.002617803039379196,0.00011445119421370532,-0.0020935378999554946,0.0014017266858455462,-0.0014837401734244038,-0.0015359484404814181
2025-05-06,-0.0020950148984349073,-0.0029689645890446526,0.000851409430626828,-0.011542861430246121,-0.004441195002780906,-0.002448668969889244,0.0017268386926507808,0.002287457544506466,0.0005324447551735168,-0.006909464288050382,-0.0018359890686855875,-0.0035757062190247867
2025-05-07,0.008643242168090813,0.012340282314996513,0.0038143933127780696,0.010760623836737569,0.006587755034139109,0.03232937108537355,0.007633608124294146,0.005379771312916018,0.006734084231925142,0.02068592536600468,0.007036508884789356,0.023620557038298837
2025-05-08,0.0004899421190449949,-7.950424997652634e-05,-0.003325057120003126,-0.0004938477896294191,0.010436278569541234,0.007889498734849055,-0.006441167365860703,-0.0029645091906363693,0.0004461632561757935,-0.004493477174955313,0.0030532697198883585,0.005981553373128347
2025-05-09,-0.001866894113688031,-0.004299695196263644,-0.004044600539485515,-0.011091002692509488,0.00182512837169837,-0.0033287647361364353,-0.0060133577050023946,-0.007062957908236109,-0.00655215029849707,-0.008644568536545738,-0.0029398179585160226,-0.0035791686869915346
2025-05-12,0.014202525041161608,0.01539616535308664,0.0005115145326301684,0.01663537153601404,0.03685912443106649,0.03487654544975309,-0.006516573240773379,0.006634371374466852,0.019757338250430828,0.01060482952379757,0.022560505970331834,0.03551684600408624
2025-05-13,-0.003409884085025372,-0.00945580317593879,-0.003759550078450801,-0.005890784473173615,0.013597021216448811,0.008312067146003653,0.00012394079782098604,0.0003676240430237669,0.0019223173619772086,-0.006773072517826733,0.0011403730503316664,0.0042051835918281094
2025-05-14,-0.003264333402654201,-0.004764745661204431,-0.0011639976365901915,-0.008793636661544268,-0.001283126071119045,0.0012782666959751943,0.0006229455798031778,0.00024472219598971394,-0.0007759624720352979,-0.004576522148629911,-0.0014425856413708823,-0.0011013543233791493
2025-05-15,0.01818810824151097,0.018454049038711347,0.02241187746603631,0.026842516694849113,0.01218400391067762,0.01621123593518887,0.02823701877130166,0.02240060107264925,0.01872827304075217,0.02343376423892444,0.02051666402641526,0.016049841900677334
2025-05-16,0.009853927511877976,0.008629274952967243,0.013234727851158517,0.009936105524531856,0.006398301372425407,0.006848824107735685,0.00953501751318101,0.009651289875105063,0.010830291717123805,0.009902192497479327,0.006381318830641405,0.00737362310759738
2025-05-19,0.0029399661440748896,0.0026504676304247325,0.007095322934468868,0.011160649259972153,-0.00025397033916469975,0.0007681159364639754,0.0065790172504959915,0.004630150059322509,0.004120755858397424,0.0059135386098438,0.0029563369183304325,0.0022062571601634737
2025-05-20,-0.0006884023894908465,0.0007135733135888158,-0.0003690421164220057,0.0023556903583769715,-0.0012170404313275316,-0.003448406693593342,-0.001179773778499392,-0.0015459721887102552,-0.001744387123980667,0.0006818076547486658,-0.0003039789890376849,-0.0018426143606371632
2025-05-21,-0.011722654560317555,-0.0084063130937332,-0.011717142829567529,-0.012894056145062316,-0.012018008184740879,-0.011665545664298161,-0.010790873175011302,-0.009593264948550229,-0.012038429146821218,-0.012024976537155525,-0.008795595399662933,-0.010688155607050265
2025-05-22,-0.0037898698243511927,-0.0027741359217770736,-0.007152475632720169,-0.0014008039893120606,0.00036565753730015676,-0.0020996241013058635,-0.007988185283728678,-0.0064092978196052496,-0.004580867091488169,-0.0015440888267479432,-0.0027005366666591896,-0.0007481063309830633
2025-05-23,0.0004113644706397574,-0.00016990303549407372,0.0033644502746819007,0.0017749762397300636,-0.008483294050226164,-0.00874431543959011,0.007352218651197511,0.0013790998984895624,-0.002775402700601103,0.0014922158487956773,-0.003353803713405386,-0.006473730347471612
2025-05-27,0.009315486824047887,0.007523604896607611,0.00804035163096419,0.014895407798276758,0.010704216086524942,0.015658887351624084,0.010727521358689549,0.007535824525928649,0.00898353966927452,0.009614294685148307,0.010768622529361505,0.014699509794820223
2025-05-28,-0.010033389804513338,-0.008728656197524587,-0.006685124380503509,-0.006472104581190052,-0.010175270057694918,-0.013260509500550355,-0.0076535247682873045,-0.008021226912851669,-0.011745404861522996,-0.009860268525881972,-0.008572346581898536,-0.01122642251124943
2025-05-29,0.0013490548030490183,0.001770215264748442,0.001905325844769892,0.00033133698869967085,-0.009221757523208684,-0.01746275828579522,0.0023304513783230234,-0.006358240390982716,-0.012883332760250233,0.0024704784018393933,-0.0029389240308753863,-0.010873386510532579
2025-05-30,0.003715233460228315,0.005612621103128358,0.005615751207184363,0.007985397723319253,-0.0035080191067134777,0.00156295821828214,0.006990386117770968,0.004143427836117918,0.0019824954785441417,0.007671331994898382,0.0028521506832130663,0.0017407289290859319
2025-06-02,-0.00042559429109073404,-0.0006513517311195105,-0.0005197751988736315,0.002529142566124531,0.0029630712171786256,0.004467824439888668,0.0023194257101340865,0.0029245635835168263,0.001994177544288109,-0.00015666634038245423,-0.000737904293681231,0.00016966448467246962
2025-06-03,0.002648730715625484,0.0013058997772151684,0.0001817074531885581,0.004693828738800887,0.01093094764542557,0.008468787542159538,-0.0012698106565040888,0.0013734983600132316,0.0048103651789381365,0.0011995017962968212,0.0032823594033501357,0.006872315967625372
2025-06-04,-0.005662701024867236,-0.004149575177779855,-0.007079499515219157,0.0018743995837106064,-0.004653658052326981,-0.0032071701429837503,-0.005226196271803146,-0.00715957134848223,-0.008340123513002493,-0.0013888987225734548,-0.003962281336279407,-0.002803992734395644
2025-06-05,-0.004271008423927136,-0.0052930515927607485,-0.0008164038862825264,-0.0002385597505397464,-0.008116221305830605,-0.00579410919752381,-0.0008219650347939956,-0.002529919742933599,-0.004022994185160186,-0.003265211630159846,-0.007218076647560541,-0.007911087258890965
2025-06-06,0.007691942899233951,0.009518542522777812,0.0012844313289372316,0.0092869370230225,0.010832741317079673,0.010554856605467932,0.005035563895150354,0.0029787212747844232,0.004191439338614834,0.008140046873623671,0.008164826359194445,0.01048132552934312
2025-06-09,0.0014167351467390269,0.0017727540370772036,-0.0035167275313744274,-0.002018567583016195,0.004654211543894227,0.0010945666997186129,-0.0005919162321165793,-0.002264101781708881,-0.0015523924662101231,0.003287239253543179,-0.00017691422327211498,0.0007545207565649776
2025-06-10,0.004267843715247862,0.0066774703918783375,-0.0026155522195592425,-0.001828044280097597,0.0011228340949984705,0.01084686902109655,-0.0028854679834760723,-0.0014361288108322048,0.002955811017291395,0.007600230949684978,0.0010962844451748565,0.008846123932662762
