experiment_name,input_window,output_window,conv_filters,n_conv_layers,kernel_size,dropout_rate,dense_units,learning_rate,epochs,batch_size,n_params,best_epoch,best_val_mae_real,final_val_mae_real,train_mae_real,val_mae_real,test_mae_real
cnn_3layers_k3_do02,5,1,"[16, 32, 64]",3,3,0.2,16,0.0001,200,64,10327,41,0.011349730439964394,0.011475358916341667,0.011553154968485227,0.011349730439964394,0.012282536775164998
