experiment_name,input_window,output_window,pt_mult,sl_mult,kernel_size,epochs_run,batch_size,n_params,best_epoch,best_val_loss,train_accuracy,train_balanced_accuracy,train_macro_f1,train_weighted_f1,val_accuracy,val_balanced_accuracy,val_macro_f1,val_weighted_f1,test_accuracy,test_balanced_accuracy,test_macro_f1,test_weighted_f1
cnn_tb_iw_30_ow_30_pt_1_sl_1,30,30,1.0,1.0,3,200,64,4389,200,1.098159909248352,0.35212763478127695,0.33692834222412876,0.2755925943979516,0.4125465837907308,0.3600815030114164,0.2992918843658892,0.27957765925578487,0.41995681683984043,0.34297420415644625,0.3445719777001063,0.2692943559581779,0.40396673888813306
