experiment_name,input_window,output_window,conv_filters,n_conv_layers,kernel_size,dropout_rate,dense_units,learning_rate,epochs,batch_size,n_params,best_epoch,best_val_mae_real,final_val_mae_real,train_mae_real,val_mae_real,test_mae_real
cnn_3layers_k3_do01,5,1,"[16, 32, 64]",3,3,0.1,16,0.0001,200,64,10327,21,0.011350139065804303,0.011423977721333136,0.01155330226348122,0.01135022226584931,0.012282547924058166
