experiment_name,input_window,output_window,conv_filters,n_conv_layers,kernel_size,dropout_rate,dense_units,learning_rate,epochs,batch_size,n_params,best_epoch,best_val_mae_real,final_val_mae_real,train_mae_real,val_mae_real,test_mae_real
cnn_2layers_k3_do01,5,1,"[16, 32]",2,3,0.1,12,0.0001,200,64,3383,33,0.01135006784338564,0.011405532532171685,0.011553929399724789,0.01135006784338564,0.012282948777126495
