epoch,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy,learning_rate
1,1.0994908809661865,0.3398490250110626,1.1052628755569458,0.2996232509613037,0.0010000000474974513
2,1.095853328704834,0.3387455642223358,1.1085336208343506,0.29902517795562744,0.0010000000474974513
3,1.0934805870056152,0.3441866338253021,1.1074756383895874,0.3052747845649719,0.0010000000474974513
4,1.0917112827301025,0.3500562906265259,1.106645107269287,0.3188505172729492,0.0010000000474974513
5,1.0900176763534546,0.35537442564964294,1.1049363613128662,0.32862865924835205,0.0010000000474974513
6,1.087850570678711,0.36225131154060364,1.1039140224456787,0.3285389244556427,0.0010000000474974513
7,1.0854833126068115,0.36856648325920105,1.1044121980667114,0.3296453356742859,0.0010000000474974513
8,1.082778811454773,0.37571239471435547,1.1049082279205322,0.32955560088157654,0.0010000000474974513
9,1.0798091888427734,0.38385912775993347,1.1027817726135254,0.3341008126735687,0.0010000000474974513
10,1.0762743949890137,0.3917962908744812,1.1044760942459106,0.331917941570282,0.0010000000474974513
11,1.0723795890808105,0.39857688546180725,1.1074717044830322,0.3267149329185486,0.0010000000474974513
12,1.0681049823760986,0.4061748683452606,1.1080808639526367,0.334698885679245,0.0010000000474974513
13,1.0632919073104858,0.41639554500579834,1.1120047569274902,0.3327551782131195,0.0010000000474974513
14,1.0586597919464111,0.42485445737838745,1.1127523183822632,0.3359846770763397,0.0010000000474974513
15,1.0535584688186646,0.4327252209186554,1.1160887479782104,0.3341606557369232,0.0010000000474974513
16,1.0484790802001953,0.43965500593185425,1.115691900253296,0.3358052670955658,0.0010000000474974513
17,1.0437138080596924,0.4475991427898407,1.1153570413589478,0.3413372337818146,0.0010000000474974513
18,1.0384650230407715,0.4554698169231415,1.1172420978546143,0.34369954466819763,0.0010000000474974513
19,1.0338667631149292,0.46162548661231995,1.1198374032974243,0.3429519832134247,0.0010000000474974513
20,1.0275310277938843,0.4721251428127289,1.135236144065857,0.33416062593460083,0.0005000000237487257
21,1.0233734846115112,0.47535240650177,1.1349482536315918,0.3360145688056946,0.0005000000237487257
22,1.0210402011871338,0.47906187176704407,1.1380640268325806,0.33622387051582336,0.0005000000237487257
23,1.0173215866088867,0.48325636982917786,1.1380677223205566,0.33768904209136963,0.0005000000237487257
24,1.0148860216140747,0.4864409267902374,1.140114665031433,0.33882543444633484,0.0005000000237487257
25,1.0124809741973877,0.48909974098205566,1.1406886577606201,0.33927395939826965,0.0005000000237487257
26,1.009519338607788,0.49266940355300903,1.142786979675293,0.34070929884910583,0.0005000000237487257
27,1.007577657699585,0.4949028789997101,1.1428945064544678,0.34160634875297546,0.0005000000237487257
28,1.0057318210601807,0.49666449427604675,1.144966721534729,0.3425333499908447,0.0005000000237487257
29,1.003311276435852,0.4997987449169159,1.1468207836151123,0.3419651985168457,0.0005000000237487257
30,1.000777006149292,0.5041365027427673,1.1355459690093994,0.34959033131599426,0.0002500000118743628
31,0.9990477561950684,0.5054957270622253,1.138161063194275,0.3471682071685791,0.0002500000118743628
32,0.9980923533439636,0.5063966512680054,1.1407699584960938,0.3460020124912262,0.0002500000118743628
33,0.995661735534668,0.5081283450126648,1.143052339553833,0.34576281905174255,0.0002500000118743628
34,0.994985044002533,0.5091819763183594,1.145218014717102,0.3459422290325165,0.0002500000118743628
35,0.9936425089836121,0.510252058506012,1.1449525356292725,0.34648048877716064,0.0002500000118743628
36,0.9927309155464172,0.5124726295471191,1.146371603012085,0.34609174728393555,0.0002500000118743628
37,0.9917495846748352,0.5126983523368835,1.1482218503952026,0.3459421992301941,0.0002500000118743628
38,0.9903612732887268,0.5140413641929626,1.1500827074050903,0.3443574011325836,0.0002500000118743628
39,0.9897297620773315,0.5145865082740784,1.1491525173187256,0.34558337926864624,0.0002500000118743628
