epoch,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy,learning_rate
1,1.0995495319366455,0.3185036778450012,1.0527408123016357,0.7239997982978821,0.0010000000474974513
2,1.096594214439392,0.46433743834495544,1.0231159925460815,0.7327014207839966,0.0010000000474974513
3,1.0930070877075195,0.4647897779941559,1.0646623373031616,0.4766461253166199,0.0010000000474974513
4,1.0883684158325195,0.44259345531463623,1.1027748584747314,0.3084145784378052,0.0010000000474974513
5,1.0846142768859863,0.44078537821769714,1.1367846727371216,0.2517791986465454,0.0010000000474974513
6,1.07957124710083,0.42560237646102905,1.1402645111083984,0.2293223887681961,0.0010000000474974513
7,1.0736939907073975,0.4181470572948456,1.1255624294281006,0.2672387957572937,0.0010000000474974513
8,1.0681952238082886,0.4166316092014313,1.0898077487945557,0.3373602330684662,0.0010000000474974513
9,1.0594608783721924,0.40704891085624695,1.112441062927246,0.28915733098983765,0.0010000000474974513
10,1.0494766235351562,0.4014784097671509,1.1207808256149292,0.29137012362480164,0.0010000000474974513
11,1.0428115129470825,0.3888547718524933,1.1333609819412231,0.262185275554657,0.0010000000474974513
12,1.0322046279907227,0.3877578675746918,1.1472314596176147,0.2508821487426758,0.0010000000474974513
13,1.024360179901123,0.37574249505996704,1.2404913902282715,0.1342024803161621,0.0005000000237487257
14,1.019218921661377,0.3706902861595154,1.1694927215576172,0.19541293382644653,0.0005000000237487257
15,1.0127261877059937,0.3709062933921814,1.1469573974609375,0.2347646802663803,0.0005000000237487257
16,1.0032669305801392,0.377294659614563,1.144866704940796,0.24965612590312958,0.0005000000237487257
17,0.996350884437561,0.3800399899482727,1.1284887790679932,0.27740564942359924,0.0005000000237487257
18,0.9880843758583069,0.3824298679828644,1.1374711990356445,0.27369776368141174,0.0005000000237487257
19,0.982988715171814,0.382379949092865,1.1350458860397339,0.27916988730430603,0.0005000000237487257
20,0.9748823642730713,0.3876548111438751,1.124119520187378,0.2966628670692444,0.0005000000237487257
21,0.9692682027816772,0.3877810835838318,1.131798267364502,0.2908916771411896,0.0005000000237487257
22,0.9646627902984619,0.3905765116214752,1.1123775243759155,0.3126906156539917,0.0005000000237487257
23,0.9673376679420471,0.3853614032268524,1.0564846992492676,0.3689073920249939,0.0002500000118743628
24,0.9645164608955383,0.3855343461036682,1.0676929950714111,0.35984694957733154,0.0002500000118743628
25,0.9617235660552979,0.3876681327819824,1.0784865617752075,0.3508163392543793,0.0002500000118743628
26,0.9579392671585083,0.3877047300338745,1.0902827978134155,0.335595965385437,0.0002500000118743628
27,0.9546298980712891,0.39290308952331543,1.093018889427185,0.3288678824901581,0.0002500000118743628
28,0.9507744908332825,0.39347460865974426,1.1009318828582764,0.3239040672779083,0.0002500000118743628
29,0.9466903209686279,0.3953626751899719,1.1067736148834229,0.3168470561504364,0.0002500000118743628
30,0.944209098815918,0.39458149671554565,1.1095229387283325,0.31421563029289246,0.0002500000118743628
31,0.9410045146942139,0.39264050126075745,1.1180046796798706,0.3048262894153595,0.0002500000118743628
32,0.9372313618659973,0.3959942162036896,1.1171226501464844,0.3065307140350342,0.0002500000118743628
